Item;Oracion;Lenguaje
5071;Ahora bien, Dios nos ha revelado esto por medio de su Espíritu, pues el Espíritu lo examina todo, hasta las profundidades de Dios.;Esp
5072;En efecto, ¿quién conoce los pensamientos del ser humano sino su propio espíritu que está en él? Así mismo, nadie conoce los pensamientos de Dios sino el Espíritu de Dios.;Esp
5073;Nosotros no hemos recibido el espíritu del mundo, sino el Espíritu que procede de Dios, para que entendamos lo que por su gracia él nos ha concedido.;Esp
5074;Esto es precisamente de lo que hablamos, no con las palabras que enseña la sabiduría humana, sino con las que enseña el Espíritu, de modo que expresamos verdades espirituales en términos espirituales.;Esp
5075;El que no tiene el Espíritu no acepta lo que procede del Espíritu de Dios, pues para él es locura. No puede entenderlo, porque hay que discernirlo espiritualmente.;Esp
5076;En cambio, el que es espiritual lo juzga todo, aunque él mismo no está sujeto al juicio de nadie, porque;Esp
5077;Yo, hermanos, no pude dirigirme a vosotros como a espirituales, sino como a inmaduros, apenas niños en Cristo.;Esp
5078;Os di leche porque no podíais asimilar alimento sólido, ni podéis todavía,;Esp
5079;pues aún sois inmaduros. Mientras haya entre vosotros celos y contiendas, ¿no seréis inmaduros? ¿Acaso no os estáis comportando según criterios meramente humanos ?;Esp
5080;Cuando uno afirma: «Yo sigo a Pablo», y otro: «Yo sigo a Apolos», ¿no es porque estáis actuando con criterios humanos?;Esp
5081;Después de todo, ¿qué es Apolos? ¿Y qué es Pablo? Nada más que servidores por medio de los cuales vosotros llegasteis a creer, según lo que el Señor le asignó a cada uno.;Esp
5082;Yo sembré, Apolos regó, pero Dios ha dado el crecimiento.;Esp
5083;Así que no cuenta ni el que siembra ni el que riega, sino solo Dios, quien es el que hace crecer.;Esp
5084;El que siembra y el que riega están al mismo nivel, aunque cada uno será recompensado según su propio trabajo.;Esp
5085;"En efecto, nosotros somos colaboradores al servicio de Dios; y vosotros sois el campo de cultivo de Dios, sois el edificio de Dios.";Esp
5086;Según la gracia que Dios me ha dado, yo, como maestro constructor, eché los cimientos, y otro construye sobre ellos. Pero cada uno tenga cuidado de cómo construye,;Esp
5087;porque nadie puede poner un fundamento diferente del que ya está puesto, que es Jesucristo.;Esp
5088;Si alguien construye sobre este fundamento, ya sea con oro, plata y piedras preciosas, o con madera, heno y paja,;Esp
5089;su obra se mostrará tal cual es, pues el día del juicio la dejará al descubierto. El fuego la dará a conocer, y pondrá a prueba la calidad del trabajo de cada uno.;Esp
5090;Si lo que alguien ha construido permanece, recibirá su recompensa,;Esp
5091;pero, si su obra es consumida por las llamas, él sufrirá pérdida. Será salvo, pero como quien pasa por el fuego.;Esp
5092;¿No sabéis que sois templo de Dios y que el Espíritu de Dios habita en vosotros?;Esp
5093;"Si alguno destruye el templo de Dios, él mismo será destruido por Dios; porque el templo de Dios es sagrado, y vosotros sois ese templo.";Esp
5094;Que nadie se engañe. Si alguno de vosotros se cree sabio según las normas de esta época, hágase ignorante para llegar así a ser sabio.;Esp
5095;"Porque a los ojos de Dios la sabiduría de este mundo es locura. Como está escrito: «Él atrapa a los sabios en su propia astucia»;";Esp
5096;Que todos nos consideren servidores de Cristo, encargados de administrar los misterios de Dios.;Esp
5097;Ahora bien, a los que reciben un encargo se les exige que demuestren ser dignos de confianza.;Esp
5098;"Por mi parte, muy poco me preocupa que me juzguéis vosotros o cualquier tribunal humano; es más, ni siquiera me juzgo a mí mismo.";Esp
5099;"Porque, aunque la conciencia no me remuerde, no por eso quedo absuelto; el que me juzga es el Señor.";Esp
5100;"Por lo tanto, no juzguéis nada antes de tiempo; esperad hasta que venga el Señor. Él sacará a la luz lo que está oculto en la oscuridad y pondrá al descubierto las intenciones de cada corazón. Entonces cada uno recibirá de Dios la alabanza que le corresponda.";Esp
5101;Hermanos, todo esto lo he aplicado a Apolos y a mí mismo para vuestro beneficio, con el fin de que aprendáis de nosotros aquello de «no ir más allá de lo que está escrito». Así ninguno de vosotros podrá engreírse de haber favorecido al uno en perjuicio del otro.;Esp
5102;¿Quién te distingue de los demás? ¿Qué tienes que no hayas recibido? Y, si lo recibiste, ¿por qué presumes como si no te lo hubieran dado?;Esp
5103;¡Ya tenéis todo lo que deseáis! ¡Ya os habéis enriquecido! ¡Habéis llegado a ser reyes, y eso sin nosotros! ¡Ojalá fuerais de verdad reyes para que también nosotros reináramos con vosotros!;Esp
5104;Por lo que veo, a nosotros los apóstoles Dios nos ha hecho desfilar en el último lugar, como a los sentenciados a muerte. Hemos llegado a ser un espectáculo para todo el universo, tanto para los ángeles como para los hombres.;Esp
5105;"¡Por causa de Cristo, nosotros somos los ignorantes; vosotros, en Cristo, sois los inteligentes! ¡Los débiles somos nosotros; los fuertes sois vosotros! ¡A vosotros se os estima; a nosotros se nos desprecia!";Esp
5106;Hasta el momento pasamos hambre, tenemos sed, nos falta ropa, se nos maltrata, no tenemos dónde vivir.;Esp
5107;"Con estas manos nos matamos trabajando. Si nos maldicen, bendecimos; si nos persiguen, lo soportamos;";Esp
5108;si nos calumnian, los tratamos con gentileza. Se nos considera la escoria de la tierra, la basura del mundo, y así hasta el día de hoy.;Esp
5109;No os escribo esto para avergonzaros, sino para amonestaros, como a hijos míos amados.;Esp
5110;De hecho, aunque tuvierais miles de tutores en Cristo, padres sí que no tenéis muchos, porque mediante el evangelio yo fui el padre que os engendró en Cristo Jesús.;Esp
5111;Por tanto, os ruego que sigáis mi ejemplo.;Esp
5112;Con este propósito os envié a Timoteo, mi amado y fiel hijo en el Señor. Él os recordará mi manera de comportarme en Cristo Jesús, como enseño por todas partes y en todas las iglesias.;Esp
5113;Ahora bien, algunos de vosotros os habéis vuelto presuntuosos, pensando que no iré a veros.;Esp
5114;Lo cierto es que, si Dios quiere, iré a visitaros muy pronto, y ya veremos no solo cómo hablan, sino cuánto poder tienen esos presumidos.;Esp
5115;Porque el reino de Dios no es cuestión de palabras, sino de poder.;Esp
5116;Es ya de dominio público que hay entre vosotros un caso de inmoralidad sexual que ni siquiera entre los paganos se tolera, a saber, que uno de vosotros tiene por mujer a la esposa de su padre.;Esp
5117;¡Y de esto os sentís orgullosos! ¿No deberíais, más bien, haber lamentado lo sucedido y haber expulsado de entre vosotros al que hizo tal cosa?;Esp
5118;Yo, por mi parte, aunque no estoy físicamente entre vosotros, sí estoy presente en espíritu, y ya he juzgado, como si estuviera presente, al que cometió este pecado.;Esp
5119;Cuando os reunáis en el nombre de nuestro Señor Jesús y con su poder, y yo os acompañe en espíritu,;Esp
5120;entregad a este hombre a Satanás para destrucción de su naturaleza pecaminosa a fin de que su espíritu sea salvo en el día del Señor.;Esp
5121;Hacéis mal en jactaros . ¿No os dais cuenta de que un poco de levadura hace fermentar toda la masa?;Esp
5122;Deshaceos de la vieja levadura para que seáis masa nueva, panes sin levadura, como lo sois en realidad. Porque Cristo, nuestro Cordero pascual, ya ha sido sacrificado.;Esp
5123;Así que celebremos nuestra Pascua no con la vieja levadura, que es la malicia y la perversidad, sino con pan sin levadura, que es la sinceridad y la verdad.;Esp
5124;Por carta ya os he dicho que no os relacionéis con personas inmorales.;Esp
5125;Por supuesto, no me refería a la gente inmoral de este mundo, ni a los avaros, estafadores o idólatras. En tal caso, tendríais que salir de este mundo.;Esp
5126;Pero en esta carta quiero aclararos que no debéis relacionaros con nadie que, llamándose hermano, sea inmoral o avaro, idólatra, calumniador, borracho o estafador. Con tal persona ni siquiera debéis juntaros para comer.;Esp
5127;Si alguno de vosotros tiene un pleito con otro, ¿cómo se atreve a presentar demanda ante los inconversos, en vez de acudir a los creyentes ?;Esp
5128;¿Acaso no sabéis que los creyentes juzgarán al mundo? Y, si vosotros habéis de juzgar al mundo, ¿cómo no vais a ser capaces de juzgar casos insignificantes?;Esp
5129;¿No sabéis que aun a los ángeles los juzgaremos? ¡Cuánto más los asuntos de esta vida!;Esp
5130;Por tanto, si tenéis pleitos sobre tales asuntos, ¿cómo es que nombráis como jueces a los que no cuentan para nada ante la iglesia?;Esp
5131;Digo esto para que os dé vergüenza. ¿Acaso no hay entre vosotros nadie lo bastante sabio como para juzgar un pleito entre creyentes?;Esp
5132;Al contrario, un hermano demanda a otro, ¡y esto ante los incrédulos!;Esp
5133;En realidad, ya es una falta grave el solo hecho de que haya pleitos entre vosotros. ¿No sería mejor soportar la injusticia? ¿No sería mejor dejar que os defrauden?;Esp
5134;Lejos de eso, sois vosotros los que defraudáis y cometéis injusticias, ¡y conste que se trata de vuestros hermanos!;Esp
5135;¿No sabéis que los malvados no heredarán el reino de Dios? ¡No os dejéis engañar! Ni los fornicarios, ni los idólatras, ni los adúlteros, ni los sodomitas, ni los pervertidos sexuales,;Esp
5136;ni los ladrones, ni los avaros, ni los borrachos, ni los calumniadores, ni los estafadores heredarán el reino de Dios.;Esp
5137;Y eso erais algunos de vosotros. Pero ya habéis sido lavados, ya habéis sido santificados , ya habéis sido justificados en el nombre del Señor Jesucristo y por el Espíritu de nuestro Dios.;Esp
5138;«Todo me está permitido», pero no todo es para mi bien. «Todo me está permitido», pero no dejaré que nada me domine.;Esp
5139;"«Los alimentos son para el estómago y el estómago para los alimentos»; así es, y Dios los destruirá a ambos. Pero el cuerpo no es para la inmoralidad sexual, sino para el Señor, y el Señor para el cuerpo.";Esp
5140;Con su poder, Dios resucitó al Señor, y nos resucitará también a nosotros.;Esp
5141;¿No sabéis que vuestros cuerpos son miembros de Cristo mismo? ¿Tomaré acaso los miembros de Cristo para unirlos con una prostituta? ¡Jamás!;Esp
5142;¿No sabéis que el que se une a una prostituta se hace un solo cuerpo con ella? Pues la Escritura dice: «Los dos llegarán a ser un solo cuerpo».;Esp
5143;Pero el que se une al Señor se hace uno con él en espíritu.;Esp
5144;"Huyan de la inmoralidad sexual. Todos los demás pecados que una persona comete quedan fuera de su cuerpo; pero el que comete inmoralidades sexuales peca contra su propio cuerpo.";Esp
5145;Paso ahora a los asuntos que me planteasteis por escrito: «Es mejor no tener relaciones sexuales».;Esp
5146;Pero, en vista de tanta inmoralidad, cada hombre debe tener su propia esposa, y cada mujer su propio esposo.;Esp
5147;El hombre debe cumplir su deber conyugal con su esposa, e igualmente la mujer con su esposo.;Esp
5148;La mujer ya no tiene derecho sobre su propio cuerpo, sino su esposo. Tampoco el hombre tiene derecho sobre su propio cuerpo, sino su esposa.;Esp
5149;"No os neguéis el uno al otro, a no ser de común acuerdo, y solo por un tiempo, para dedicarse a la oración. No tardéis en volveros a unir nuevamente; de lo contrario, podéis caer en tentación de Satanás, por falta de dominio propio.";Esp
5150;Ahora bien, esto lo digo como una concesión y no como una orden.;Esp
5151;"En realidad, preferiría que todos fuerais como yo. No obstante, cada uno tiene de Dios su propio don: este posee uno; aquel, otro.";Esp
5152;A los solteros y a las viudas les digo que sería mejor que se quedaran como yo.;Esp
5153;Pero, si no pueden dominarse, que se casen, porque es preferible casarse que quemarse de pasión.;Esp
5154;A los casados les doy la siguiente orden (no yo, sino el Señor): que la mujer no se separe de su esposo.;Esp
5155;"Sin embargo, si se separa, que no se vuelva a casar; de lo contrario, que se reconcilie con su esposo. Así mismo, que el hombre no se divorcie de su esposa.";Esp
5156;A los demás, digo yo (no es mandamiento del Señor): Si algún hermano tiene una esposa que no es creyente, y ella consiente en vivir con él, que no se divorcie de ella.;Esp
5157;Y, si una mujer tiene un esposo que no es creyente, y él consiente en vivir con ella, que no se divorcie de él.;Esp
5158;Porque el esposo no creyente ha sido santificado por la unión con su esposa, y la esposa no creyente ha sido santificada por la unión con su esposo creyente. Si así no fuera, sus hijos serían impuros, mientras que, de hecho, son santos.;Esp
5159;"Sin embargo, si el cónyuge no creyente decide separarse, no se lo impidáis. En tales circunstancias, el cónyuge creyente queda sin obligación; Dios nos ha llamado a vivir en paz.";Esp
5160;¿Cómo sabes tú, mujer, si acaso salvarás a tu esposo? ¿O cómo sabes tú, hombre, si acaso salvarás a tu esposa?;Esp
5161;En cualquier caso, cada uno debe vivir conforme a la condición que el Señor le asignó y en la cual Dios lo ha llamado. Esta es la norma que establezco en todas las iglesias.;Esp
5162;¿Fue llamado alguno estando ya circuncidado ? Que no disimule su condición. ¿Fue llamado alguno sin estar circuncidado? Que no se circuncide.;Esp
