Item;Oracion;Lenguaje
3972;Nujuittirüin joo Pedro naya napüshuaꞌaleꞌeya. Je achuntüshi joo nia nümüin Maleiwa sünain nüsapainkain. Keraapa nia süchikijee achuntaa, apalaitaashi sünainmüin tü ouktüsükat sünain nümüin sümüin: “Pütamaa, Tabitaa”. Shiasaꞌa shiakat, sujutalüin joo tü soꞌukot. Je mayaashi shiꞌrüin Pedro, süikkalaakalaka.;guc
3973;Shiasaꞌa naapaakalaka shia sajapüꞌipa sünain nütamateꞌerüin. Je neenakakalaka na anoujashiikana namaa na jieyuu oukta aꞌwayuusechiikana süpüla niiꞌiyatüin shia namüin sümaa katüin soꞌu.;guc
3974;Je aꞌwalakajaasü süchikü suluꞌupünaa süpüshuaꞌa tü pueulokat Jope. Je wainma wayuu, anoujasü suluꞌujee nünain chi Senyotkai.;guc
3975;Makatüshi Pedro kojuya kaꞌi suluꞌu Jope nipialuꞌu wane wayuu akuttiirajüi kanüliashi Simón.;guc
3976;Eeshi wane wayuu kanüliashi Cornelio chaꞌaya suluꞌu tü pueulokat Cesarea. Je nia, sülaülashi poloo shikii surulaat sünainjee tü waneekat shiꞌipapaꞌa surulaat romano chakat Cesarea, tü kanüliakat Italiano.;guc
3977;Je nia, wayuu keisalashi sümüin nükuaippa nuꞌupala Maleiwakai. Je kojutshi Maleiwakai nütüma otta natüma napüshuaꞌa na eekana nipialuꞌu. Je aapawaishi nia neerü süpüla akaalinjiaa na judío müliajüshiikana otta aashajaꞌawaishi nia waneepia nümaa chi Maleiwakai.;guc
3978;Shiasaꞌa soꞌu wane kaꞌi aliika kaꞌikat, niiꞌiyataakalaka wane aapiee nümüin, nümaꞌanajeejachi Maleiwakai. Niꞌrashantain maꞌi süka noꞌu sünain ekerolaa nünainmüin eejachire nia. Nümakalaka chi aapieekai nümüin: —Cornelioo.;guc
3979;Je Cornelio, yalaichijaꞌa nia chüntüin noꞌu nünain. Nüsouktakalaka nümüin sümaa tüntüin maꞌi naaꞌin: —¿Kasa wayuu, laülaashikalee? Naashajaakalaka aapieekai nümüin nüchukuaꞌa: —Anashiisü nümüin Maleiwakai paashajaain nümaa otta pükaalinjain tü müliajüsükat.;guc
3980;Je jooluꞌu, püjüta pümata wayuu chamüin Jopemüin nasaajaiwa wane wayuu kanüliashi Simón, chi Pedro münakai.;guc
3981;Katunküleshi nia nipialuꞌu wane niisholia, akuttiirajüi, kepiakai sotpaꞌa palaakat.;guc
3982;Niasaꞌa Cornelio, nuꞌunapa chi aapiee aashajaashikai nümaa, neenajakalaka piamashii na nüchepchiakana otta waneeshia surulaat noꞌuluku na nümaatalakana aaꞌin, keisalashi sümüin nükuaippa nuꞌupala Maleiwakai.;guc
3983;Je süchikijee nüküjain namüin süpüshuaꞌa tü niꞌrakat otta tü nüküjakat chi aapieekai nümüin, nüjütakalaka naya Jopemüin.;guc
3984;Shiasaꞌa wattaꞌamüin, kaleꞌo maꞌi kaꞌikat, Pedro chaꞌaya Jope, wanaa sümaa nalüꞌülüin maꞌi na wayuukana sünainmüin tü pueulokat, nüliikajaakalaka sünainmüin wane müsü saaꞌin süpaꞌa miichi yaasü saaꞌujee tü miichikat sünain aashajawaa nümaa Maleiwakai.;guc
3985;Süntakalaka jamü nünain. Nikeekalaka aaꞌin. Je sümaꞌinruꞌu süꞌlakajaanüin tü niküinkat, antüsü nünainmüin wane müsü saaꞌin lapü.;guc
3986;Eerulaataalasü saaꞌin sirumakat noꞌuluꞌu. Niꞌrakalaka wane kasa miyoꞌu maꞌi müsü aka saaꞌin wane kuluulu ashakatüin süpaꞌamüin mmakat. Kaalajasü sünainjee tü pienchisükat sot.;guc
3987;Eesü suꞌuluku mürüt kooꞌuisükat yaa suluꞌu, otta suꞌuluku tü kasa lemtüsükat mmoluꞌu, otta suꞌuluku tü wuchii waawatsükat iipünaa. Eesü suꞌuluku süpüshuaꞌaleꞌeya yaa suluꞌu.;guc
3988;Shiasaꞌa naapakalaka wane pütchi müsü nümüin: —Pedroo, püüjawaata pikaaiwan.;guc
3989;Je nüsouktakalaka Pedro: —¡Nnojo, Maleiwakalee! Nnojoishi eeichin teküin eekai süpülajünüin woulia wayakana judíokana.;guc
3990;Je süsouktakalaka tü pütchikat süchukuaꞌa: —Tü eküülü nüpülajapüꞌükat paala Maleiwakai, nnojotsü apülajünajatüin maaꞌutpünaa yaa naashin. Müshijeseꞌe müin taya pümüin: Nnojo ayatüin “Apülajünüsü toulia türa” pümüin sümüin.;guc
3991;Je apünüintua maꞌi sülatüin tüü. Je süchikijee, ojoloochijaanüsü tü kuluutkat chai sükua sirumaluꞌumüin süchukuaꞌa.;guc
3992;Je wanaa sümaa yaain shiiwaꞌajaain naaꞌin Pedro sünain nüchajeꞌerüin naaꞌin sünain jamaluꞌulüin tü eeꞌiyalaakat nümüin, nantapaatakalaka na wayuu nuluwanaajalakana Cornelio soꞌuluꞌumüin nipia Simón eejachire nia. Süka nasakiijain sünain, nanta anainrü.;guc
3993;Nasakitkalaka sünain emetulüin nanüikü: “¿Nnojoishi yaain jiꞌrüin katunkülein wane wayuu kanüliashi Simón, chi Pedro münakai?”.;guc
3994;Je yaataaiwajaꞌa Pedro sünain aashajeꞌeraa naaꞌin sünain tü eeꞌiyalaakat nümüin shiiꞌiree niyaawatüin saaꞌu jamaluꞌulüin, nümakalaka chi Naaꞌinkai Maleiwa nümüin: —Piirakaa, Pedro, anaa apünüinshii wayuu achajaashii püchikü.;guc
3995;Puuntawaata sünain ashakataa puꞌunaiwa namaa. Je nnojo wainmajüin paaꞌin saaꞌu oꞌunaa namaa süka tayain kamajalain naya süpüla nasaajüinjachin pia.;guc
3996;Je ashakatüshi Pedro nanainmüin. Je nümakalaka namüin: —Taya chi wayuu jüchajaakai achikü. ¿Kasa teꞌiyouka amüin jia?;guc
3997;Je nasouktakalaka na wayuukana: —Nüjünala waya Cornelio, chi sülaülashikai poloo shikii surulaat romano. Wayuu aaꞌinrakai tü anasükat je kojutshi Maleiwakai nütüma. Otta na judíokana, naashajaa achikichi nia sünain wayuuin anamia. Aashajaashireꞌe wane aapiee nümaa, nümaꞌanajeejachi Maleiwakai süpüla nüsaajirüinjachin pia nipialuꞌumüin süpüla aküjaa tü püküjüinjatkaleje achikü nümüin.;guc
3998;Niasaꞌa Pedro, nikerotitkalaka naya paülüꞌümüin. Atunkaashii naya nümaꞌana soꞌu tia. Je wattaꞌamüin, nuꞌunakalaka namaa. Otta eesü noꞌuluku na anoujashii Jopejeꞌewaliikana oꞌunüin namaa süpüla nuꞌuyaajanaa Pedro.;guc
3999;Shiasaꞌa waneemüin kaꞌikat, nantapaatakalaka Cesareamüin, eejachire Cornelio sünain aꞌatapajaa naya sümaa nüpüshi otta na nütünajunnuu nnojotkana yalejeein aaꞌin nuulia, tü naapirüinkalüirua paala.;guc
4000;Je wanaa sümaa nüntüin Pedro nipialuꞌumüin Cornelio, ajuittaashi nia nüpanapa sünain nuꞌttüin süka nüsapain yaa nuuꞌuleepshimüin, shiyaawase kojutüin nia nütüma süka pülashiyaain nia naashin.;guc
4001;Nümakalaka Pedro nümüin: —¡Pütamaa! ¡Wayuꞌuya neꞌe taya wanaa pümaa!;guc
4002;Nekerotkalaka paülüꞌümüin sünain yootüin naya, eejatüle jutkatüin wainma wayuu nüpüla.;guc
4003;Shiasaꞌa nümakalaka Pedro namüin: —Jiakana, jütüjaa aaꞌulu wakuaippa wayakana judíokana sünain süpülajünüin nüpüleerua wane judío aleewainjachin nümaa wane wayuu gentile otta nürütkaainjachin nünainmüin. Akaisaꞌa nüchiaaichipain taya Maleiwakai suulia “Apülajünüsü toulia” tamüinjachin aaꞌin taleꞌeruꞌu sümüin jaralü yaa.;guc
4004;Shiajaꞌa toꞌunamaata atümalü chejee sünain nnojolin taꞌalijiraain wanaa sümaa jüsaajirüin taya. Je jooluꞌu, tatüjawee aaꞌulu sünain kasain jüsaajira apüla taya.;guc
4005;Nüsouktakalaka Cornelio: —Eeirü pienchi kaꞌi süchiirua majaꞌa kaꞌi yaa, yaajachi taya tepialuꞌu aamajaꞌalüin otta aashajaꞌalaain nümaa Maleiwakai. Je niiꞌiyataakalaka wane aapiee tamüin, kachuwala asheꞌinchi maꞌi, nümaꞌanajeejachi Maleiwakai.;guc
4006;Nümakalaka tamüin: “Cornelioo, naapüin Maleiwakai pünüikü sünain aashajawaa nümaa otta anashiisü nümüin pükaalinjain tü müliajüsükat.;guc
4007;Püjüta pümata wayuu chamüin Jopemüin nasaajaiwa nia”, nümakalaka pümüin. “Katunküleshi nia nipialuꞌu wane niisholia, akuttiirajüi, kepiakai sotpaꞌa palaakat”, müshireꞌe tamüin chi aapieekai.;guc
4008;Taluwataamaatakalajaꞌaka wayuu pünainmüin süpüla nasaajüinjachin pia. Anasüjaꞌa tü paaꞌinrakat sünain püntüin. Anaakalaka joo waya jutkatüin nuꞌupala Maleiwakai süpüla waapajüinjatüin süpüshuaꞌa tü nüküjirüinjatkat pia wamüin.;guc
4009;Nuꞌttakalaka joo Pedro sünain aashajawaa. Müshi nia mayaa: —Aluꞌujasaꞌa jooluꞌu, tayaawatüitpa aaꞌu sünain shiimain nnojolüin koꞌuin nükuaippa Maleiwakai sümüin wayuu.;guc
4010;Wayuu eekai eein suluꞌu mmakat süpüshua, kojutkat atüma Maleiwakai otta aaꞌinrakat tü anasükat, nnojoleerü nüjütaain amaa shia, jaꞌitairü judíoin otta nnojorülejeꞌe judíoin shia.;guc
4011;Aküjashi paala taya: Chi Maleiwakai, nüküjirüitpa nünüikü wamüin wayakana nuuꞌuliwoꞌukana Israel, tü süchikükat anajirawaa aaꞌin eeinjatkat nümaa nükajee Jesucristo, chi sülaülashikai wayuu süpüshuaꞌaleꞌeya.;guc
4012;Jücheꞌojüle joo süchikü tü alatakat sainküin tü mmakat Judea, oꞌttototoolain shia süchikijee nüküjüin Juan nüchikü chi Maleiwakai sümüin wayuu sünain nümüin sümüin: “Anashii müleka juwoutisaajirüle”.;guc
4013;Jütüjaa aaꞌuchi Jesús chi Nazaretjeꞌewaikai sünain naapünüin nütüma Maleiwakai chi Naaꞌinkai nümüin otta pülaa. Je jütüjaa aaꞌulu sünain waraittapüꞌüin nia sainküin mmakat sünain aaꞌinraa kasa anasü je sünain nüshatirüin suulia wayuu tü müliaa shiꞌrakat nütüma chi Yolujaakai. Nainküin tüü süpüla naaꞌinrüin süka eejachin Maleiwakai nümaa.;guc
4014;“Je wayakana, tayakai otta na waneeinnua eejanakana nümaa Jesús, weꞌrajüin sükua süpüshuaꞌaleꞌeya tü naaꞌinrakat chaꞌaya Jerusalén otta suluꞌupünaa tü mmakalüirua eekat wanaa sümaa suluꞌu Judea. Je süchikijee, oꞌutüna aaꞌinchi nia sünain nükachennüin sünain wane kuruusa.;guc
4015;Je Maleiwakai, nüsoꞌireꞌera aaꞌinchi nia soꞌu apünüin kaꞌi je niiꞌiyateꞌerüin nia wamüin.;guc
4016;Nnojoishi nia eeꞌiyataain sümüin wayuukat süpüshuaꞌa. Waya neꞌe niiꞌiyataaka amüin, wayakana nüneekatüjüliikana Maleiwakai süpüla weꞌrajüinjatüin sükua tü naaꞌinrakat nüka. Shiimain tü waküjakat nüchikü, süka eküshii waya nümaa je asüshii waya nümaa süchikijee nüsoꞌiraain aaꞌin.;guc
4017;Je Maleiwakai, nüjütüin waya süpüla waküjüinjanain nüchikü Jesús sümüin tü wayuukalüirua süpüshuaꞌa sünain niꞌitaain nia süpüla joyotoo süpüla kasalajanaa atüma sümüin saainjala wayuu süpüshuaꞌaleꞌeya, türa eekai katayülüin soꞌu je maa aka türa eekai ouktüirüin.;guc
4018;Je napüshuaꞌa na nünüikimaajanakana Maleiwakai, naküja achikichi paala Jesúskai chii, sünain moteerüin naaꞌin chi Maleiwakai nükajee, naainjala chira eekai nünoujain nünain”.;guc
4019;Yaataaiwajaꞌa Pedro sünain aashajawaa, antalaꞌa müshi chi Naaꞌinkai Maleiwa suluꞌumüin naaꞌin napüshuaꞌaleꞌeya na eejanakana sünain aapajaa tü pütchikat.;guc
4020;Nayasaꞌa, na anoujashii judíokana antüshiikana nümaa Pedro, naponojoo amaalü sünain nüntüin chi Naaꞌinkai Maleiwa suluꞌumüin naaꞌin na eejanakana mayaainjeꞌe gentilein naya.;guc
4021;Natüjaa aaꞌu sünain nüntüin, süka neꞌrüin naya sünain aashajawaa süka pütchi naata je sünain aꞌwaajaa Maleiwakai.;guc
4022;Shiasaꞌa nümakalaka Pedro: —Saaꞌin tamüin, woutiiseeshii na wayuukana jooluꞌu süka kamüin naya chi Naaꞌinkai Maleiwa maa aka wamüin nia. ¿Anasü süka tian?;guc
4023;Nüjütakalaka naya süpüla woutiisainjanain saaꞌu nünülia Jesucristo. Shiasaꞌa süchikijee, nachuntakalaka nümüin Pedro süpüla makatüinjachin nia namaa süpüla kojuya kaꞌi.;guc
4024;Na Aluwataaushikana otta na anoujashiikana chakana Judea, naapa achikichii na gentilekana sünain anoujaa nünüikü Maleiwakai.;guc
4025;Shiasaꞌa wanaa sümaa nüleꞌejüin Pedro Jerusalénmüin, shiyoujünakalaka nümüin tü naaꞌinrakat natüma na judío anoujashiikana nünain Cristo, na choꞌujaakana aajüin shiꞌyoteꞌennüin süta wayuu süpüla suꞌtteꞌennajatüin nütüma Maleiwakai.;guc
4026;Je nasakitkalaka nia: —¿Jamüshi pia chejeekalaka sünain ayaataa saaꞌu wayuu gentile je sünain pikataalain sümaa?;guc
4027;Je Pedro, nüküjakalaka namüin süpüshuaꞌaleꞌeya suꞌttieepüshijee tü alatakat paala, sünain nümüin namüin:;guc
4028;—Chajachi taya suluꞌu tü mmakat Jope. Shiasaꞌa wanaa sümaa taashajaain nümaa Maleiwakai, süntalaꞌa sümakalaka tanainmüin wane müsü saaꞌin lapü. Teꞌrakalaka wane kasa miyoꞌu maꞌi müsü aka saaꞌin kuluulu ashakatüin sümaa kaalajain sünainjee tü pienchisükat sot chejee sirumaluꞌujee süpaꞌamüin mmakat eejachire taya.;guc
4029;Tanalaakalaka sümüin süpüla teꞌrüinjatüin kasain eein yaa suluꞌu. Je eekalaka teꞌrüin tü mürüt miichipaꞌajatkat otta tü kasa jashichi kepiakat wunaꞌainküin. Je eesü tü kasa lemtüsükat mmoluꞌu otta tü wuchii waawatsükat iipünaa.;guc
4030;Shiasaꞌa taapakalaka wane pütchi müsü tamüin: “Pedroo, püüjawaata pikaaiwan”.;guc
4031;Je tasouktakalaka: “¡Nnojo, Maleiwakalee! Nnojoishi eein teküichin eekai süpülajünüin woulia wayakana judíokana”.;guc
4032;Je süsouktakalaka tü pütchikat süchukuaꞌa sünain sümüin tamüin: “Tü eküülü nüpülajapüꞌükat paala Maleiwakai, nnojotsü apülajünajatüin maaꞌutpünaa yaa naashin. Müshijeseꞌe müin taya pümüin: nnojo ayatüin ‘Apülajünüsü toulia türa’ pümüin sümüin”.;guc
4033;Apünüintua maꞌi sülatüin tüü. Je süchikijee tia, ojoloochijaanüsü süpüshuaꞌa chai sükua sirumaluꞌumüin süchukuaꞌa.;guc
4034;“Wanaa maꞌi sümaa tia, nantapaatakalaka soꞌuluꞌumüin tü miichikat apünüinshii wayuu aluwataaushi chejee Cesareajee sünain asaajaa taya.;guc
4035;Je chi Naaꞌinkai Maleiwa, nümüshi taya sünain toꞌunajachin namaa sümaa nnojolüin wainmajüinjatüin taaꞌin saaꞌu oꞌunaa. Je oꞌunüshii tamaa na aippiruashiikana wawalayuu yaakana joo jiꞌrüin tamaa. Je wekerotkalaka wapüshuaꞌaleꞌeya suluꞌu nipia chi wayuu asaajitkai taya.;guc
4036;Je nüküjakalaka wamüin chi wayuukai sünain niiꞌiyataain wane aapiee nümaꞌanajeejachi Maleiwakai nümüin chaꞌaya nipialuꞌu. Sünain yaain shaꞌwatüin chi aapieekai nüꞌütpaꞌa, nümakalaka nümüin: ‘Püjüta pümata wayuu chamüin Jopemüin nasaajaiwa chi wayuu kanüliakai Simón, chi Pedro münakai.;guc
4037;Nieechi aküjaka pümüin sünain jamüinjachin pia süpüla puꞌttaainjachin otta napüshuaꞌa na eekana pümaa pipialuꞌu suulia jaainjala’.;guc
4038;“Toꞌttaiwaꞌaya neꞌe sünain aashajawaa namüin, antalaꞌa müshi chi Naaꞌinkai Maleiwa suluꞌumüin naaꞌin maa aka paala nüntüin suluꞌumüin waaꞌin wayakana judío anoujashiikana.;guc
4039;Je yalapünaa, sotokalaka taaꞌin tü nümakat paala chi Senyotkai wamüin: ‘Shiimain sünain nuwoutisaajapüꞌüin Juan wayuu süka wüin, aluꞌujasaꞌa jiakana, alateerü sünain anain jükuaippa tatüma. Woutiiseena jia nüka chi Naaꞌinkai Maleiwa sükajee nikeroleechin suluꞌu jaaꞌin’, müshi nia wamüin.;guc
4040;Süka niain aapüin Maleiwakai chi Naaꞌinkai namüin, maa aka naapüin nia wamüin wayakana süchikijee wanoujain nünain chi Senyotkai Jesucristo, ¿jaraikalaka joo taya süpüla touküinjachitaalain nüchikü Maleiwakai?”;guc
4041;Je na wayuukana sütüma naapüin tüü, nooꞌulaakalaka suulia ayoujaa. Naꞌwaajakalaka Maleiwakai sünain namüin: —Anakaiche maꞌi chi Maleiwakai sümüin wayuu gentile, sünain eein nütüma süpüla shiyaawajaainjatüin suulia saainjala süpüla eeinjatüin shia nümaa waneepia.;guc
4042;Na anoujashiikana aꞌwalakajaakana paala süpüleerua tü müliaa aaꞌin antakat nooꞌomüin süchikijee nuꞌutünüin aaꞌin Esteban, oꞌonuwaashii sainküin mmakat süpüshua. Chatataatsü oꞌotüin napüshi Feniciamüin, Chipremüin otta Antioquíamüin. Je eepünaale noꞌotüin, naküja achiküt tü pütchi nüchikümaajatkat Jesús. Akanasaꞌa nayain neꞌe naküja amüin, na judíojiraakana wanaa namaa. Makalaka neꞌe na wayuukana griegokana, maküjuuin amüin.;guc
4043;Akanasaꞌa eeꞌinya wane wayuuinnua naꞌaka, chejeꞌewalii Chipre otta Cirene, antapaatüin Antioquíamüin. Naküjakalaka joo namüin na griegokanaya süchikü tü pütchi anasükat nüchikü chi Senyotkai Jesús.;guc
4044;Je chi Maleiwakai, nükaalinjain naya süka tü nüpülainkat. Kaaꞌukalaka maꞌi tü nanüikükat sümüin tü wayuukalüirua. Kojuyakalaka maꞌi wayuu ooꞌulaayaa makat tü sünoujapüꞌükat anain paala süpüleerua anoujaa nünain chi Senyotkai.;guc
4045;Nayasaꞌa na anoujashiikana suluꞌu tü outkajaaleekat chaꞌaya Jerusalén, naapapa nachikü na griegokana sünain anoujaa chaꞌaya Antioquía, najütüin Bernabé chamüin süpüla analawaa namüin.;guc
4046;Je wanaa sümaa nüntüin Bernabé chamüin, talatüshi maꞌi nia süka niꞌrüin sünain anamiain Maleiwakai namüin na wayuu griegokanaya. Aashajaashi nia namaa napüshuaꞌa süpüla nachecherüinjatüin maꞌi naaꞌin sünain ayataa waneepia nüchiirua chi Senyotkai.;guc
4047;Nükaaliijüin naya süka wayuuin nia anamia sümaa kanoulain maꞌi nia otta niain katsüin maꞌi chi Naaꞌinkai Maleiwa naaꞌu. Sünainjee tü nüküjakat, anoujasü wainma wayuu nünain chi Senyotkai.;guc
4048;Nuꞌunakalaka joo Bernabé Tarsomüin niiꞌiree Saulo.;guc
4049;Je nüntapa nünain, nümaashi nia Antioquíamüin, eejanale naya kettatüin wane juya natüma sünain outkajawaa namaa na anoujashiikana sünain ekirajaa wainma wayuu. Yalejeesü maꞌi Antioquíajee akumalaain tü “cristianos” namünüin na anoujashiikana, “na nümaajanakana Cristo” maluꞌut.;guc
4050;Je suꞌunnaa kaꞌikat tiairua, eeshii wane wayuuinnua nünüikimaajana Maleiwakai antapaatüin Antioquíamüin chejee Jerusalénjee.;guc
4051;Je wane noꞌuluku kanüliashi Agabo, nüshaꞌwalaakalaka pasanainmüin nanain na jutkatshiikana sünain nüküjain nükajee chi Naaꞌinkai Maleiwa sünain süntajateerüin wane kaꞌi alinjatkat oꞌu maꞌi jamü saaꞌu mmakat süpüshua. (Ekeraajüsü tüü wanaa sümaa niain joyotüin Claudio chaꞌaya Roma süpüla aluwatawaa saaꞌu tü mmakat.);guc
4052;Nayasaꞌa na anoujashii chajanakana suluꞌu Antioquía, “Anakajaꞌa müleka waniijiraale wane kasa wakaalinjiajatü na wawalayuu chakana kepiain Judea. Weꞌiteerü tü wainkakaleje neꞌe süpüla weꞌitüin”, namajiraakalaka.;guc
4053;Makalajaꞌaka shia natüma. Najütakalaka tü nakotchajalakat nümaa Bernabé otta Saulo namüin na laülaashiikana napüleerua na anoujashiikana chaꞌaya suluꞌu Judea süpüla neitajüinjatüin shia naka na anoujashii eekai müliain sütüma tü jamükat.;guc
4054;Je suꞌunnaa kaꞌikat tiairua, Herodes chi aluwataashikai suluꞌu tü mmakat, nütaüjirüin joo noꞌuluku na anoujashiikana süpüla müliajüinjatüin maꞌi naaꞌin nütüma.;guc
4055;Je nuꞌutira aaꞌinchi Jacobo chi nuwalakai Juan süka chajaruuta.;guc
4056;Sükajee niꞌrüin Herodes naaꞌin na judíokanairua sümaa talatüin naaꞌin süka ouktüichipain Jacobo, nüpüreesajitkalaka joo Pedroyaꞌasa. Je tüü, eesü alatüin wanaa sümaa sükalia tü miꞌiraa kanüliakat “Pascua” münüin, ekaanapüꞌükat anain tü pan maꞌakasatkat soolojia.;guc
4057;Ekerotinnüshi joo Pedro suluꞌu püreesaapülekat nütüma Herodes. Je chaꞌaya kawaariaseshi nia poloo aippiruamüin surulaalüirua suluꞌu pienchiwalin shia sünain pachukuatüin naya sünain anajaa naaꞌu. Je tü jülüjakat naaꞌin Herodes shia naapajachin nikii Pedro süpüla ouktaa noꞌupala na judíokanairua süchikijee tü miꞌiraakat.;guc
4058;Eeshijeseꞌe joo nia sünain aꞌatapiyouin maꞌi nia suluꞌu tü püreesaapülekat. Je na anoujashiikana suluꞌu tü outkajaaleekalüirua, achuntüshii naaꞌu nümüin Maleiwakai waneepia.;guc
4059;Je aipaꞌa süpülapünaa tü kaꞌi saapünajatkat oꞌu nikii Pedro süpüla ouktaa, eejaittaa nia atunkajattaain saꞌaka piamasü surulaat sünain kapüin nia süka piamasü kaleena. Je yaakanajaꞌa na wane surulaatkana waariain soꞌuluꞌu tü püreesaapülekat.;guc
4060;Je antüshi joo wane aapiee nünainmüin nümaꞌanajeejachi chi Maleiwakai. Shiasaꞌa suluꞌupünaa tü püreesaapülekat, warattuuisü maꞌi nütüma. Nüchijinnakalaka Pedro nütüma sünain nuꞌwatüin yaa nüchüipaꞌanain. —Pütamawaataa —müshi joo nümüin. Je ajunuujaayaa müsü joo tü kaleenakat nüpüsükat sünainjee najapü.;guc
